"condor_memb","name","entity","tissue_type"
2,"VAMP8","gene","OVARY"
3,"WDR7","gene","OVARY"
3,"ZC3H10","gene","OVARY"
3,"ZC3H15","gene","OVARY"
2,"ZEB1","gene","OVARY"
3,"ZMAT2","gene","OVARY"
2,"ZNF330","gene","OVARY"
3,"ZNHIT6","gene","OVARY"
2,"ZZEF1","gene","OVARY"
1,"APEX1","TF","OVARY"
3,"BCL11A","TF","OVARY"
3,"BRCA1","TF","OVARY"
2,"CEBPB","TF","OVARY"
3,"E4F1","TF","OVARY"
1,"EED","TF","OVARY"
1,"HAX1","TF","OVARY"
2,"HMGA1","TF","OVARY"
1,"HOXA10","TF","OVARY"
2,"HOXA9","TF","OVARY"
1,"MED1","TF","OVARY"
2,"MEF2C","TF","OVARY"
3,"MLL","TF","OVARY"
3,"MYB","TF","OVARY"
3,"MYC","TF","OVARY"
3,"MZF1","TF","OVARY"
1,"PARP1","TF","OVARY"
1,"PBRM1","TF","OVARY"
1,"PHF8","TF","OVARY"
2,"RUNX1","TF","OVARY"
1,"SETBP1","TF","OVARY"
1,"TAF5","TF","OVARY"
3,"TCF4","TF","OVARY"
3,"ZEB1","TF","OVARY"
2,"AASDH","gene","PANCREAS"
2,"ABCC10","gene","PANCREAS"
2,"ABT1","gene","PANCREAS"
2,"AFF1","gene","PANCREAS"
2,"ANAPC7","gene","PANCREAS"
2,"ANP32A","gene","PANCREAS"
2,"APEX1","gene","PANCREAS"
2,"ARL5B","gene","PANCREAS"
2,"ASB7","gene","PANCREAS"
2,"BAG5","gene","PANCREAS"
2,"BCL11A","gene","PANCREAS"
2,"BET1L","gene","PANCREAS"
1,"BMP5","gene","PANCREAS"
1,"BRCA1","gene","PANCREAS"
2,"CCDC174","gene","PANCREAS"
2,"CCDC184","gene","PANCREAS"
2,"CDK8","gene","PANCREAS"
2,"CDKN2C","gene","PANCREAS"
2,"CEBPB","gene","PANCREAS"
2,"CEP192","gene","PANCREAS"
2,"CEP290","gene","PANCREAS"
2,"CEPT1","gene","PANCREAS"
2,"CHEK1","gene","PANCREAS"
2,"CHERP","gene","PANCREAS"
2,"CIAO3","gene","PANCREAS"
2,"CLEC16A","gene","PANCREAS"
2,"CNIH2","gene","PANCREAS"
1,"CNPY1","gene","PANCREAS"
2,"COA8","gene","PANCREAS"
2,"COX4I1","gene","PANCREAS"
2,"CRLS1","gene","PANCREAS"
2,"CTNNBL1","gene","PANCREAS"
2,"CWF19L2","gene","PANCREAS"
2,"CYB5D2","gene","PANCREAS"
2,"CZIB","gene","PANCREAS"
2,"DCAF8","gene","PANCREAS"
2,"DDI2","gene","PANCREAS"
2,"DGCR6","gene","PANCREAS"
2,"DLAT","gene","PANCREAS"
2,"DNAI7","gene","PANCREAS"
2,"DNAJC19","gene","PANCREAS"
1,"DNTT","gene","PANCREAS"
2,"DPH5","gene","PANCREAS"
2,"DPY30","gene","PANCREAS"
2,"DRAM2","gene","PANCREAS"
2,"E4F1","gene","PANCREAS"
2,"EED","gene","PANCREAS"
2,"EEF1G","gene","PANCREAS"
2,"EIF3D","gene","PANCREAS"
2,"EIF3K","gene","PANCREAS"
2,"EIF4A2","gene","PANCREAS"
2,"EIF4B","gene","PANCREAS"
2,"ELP3","gene","PANCREAS"
2,"EMC8","gene","PANCREAS"
2,"EPC2","gene","PANCREAS"
1,"EPRS1","gene","PANCREAS"
2,"ESYT1","gene","PANCREAS"
2,"ETFDH","gene","PANCREAS"
2,"ETFRF1","gene","PANCREAS"
2,"FAAP100","gene","PANCREAS"
2,"FAF1","gene","PANCREAS"
1,"FAM174B","gene","PANCREAS"
2,"FAM229B","gene","PANCREAS"
2,"FKBP15","gene","PANCREAS"
2,"FKTN","gene","PANCREAS"
2,"GGCX","gene","PANCREAS"
2,"GNL3","gene","PANCREAS"
2,"GOLGA7","gene","PANCREAS"
2,"HAP1","gene","PANCREAS"
2,"HAX1","gene","PANCREAS"
2,"HM13","gene","PANCREAS"
2,"HMGA1","gene","PANCREAS"
1,"HOXA10","gene","PANCREAS"
1,"HOXA9","gene","PANCREAS"
2,"HS2ST1","gene","PANCREAS"
2,"IFT122","gene","PANCREAS"
2,"IPO8","gene","PANCREAS"
2,"ITFG1","gene","PANCREAS"
2,"KIAA2013","gene","PANCREAS"
2,"KIFBP","gene","PANCREAS"
2,"KLC1","gene","PANCREAS"
2,"KLHDC9","gene","PANCREAS"
2,"KMT2A","gene","PANCREAS"
2,"LEO1","gene","PANCREAS"
2,"LINS1","gene","PANCREAS"
2,"LRRCC1","gene","PANCREAS"
2,"LSM4","gene","PANCREAS"
2,"MAP4K1","gene","PANCREAS"
2,"MBD4","gene","PANCREAS"
2,"MCTS1","gene","PANCREAS"
2,"ME2","gene","PANCREAS"
2,"MED1","gene","PANCREAS"
2,"MED29","gene","PANCREAS"
2,"MEF2C","gene","PANCREAS"
2,"MKS1","gene","PANCREAS"
2,"MPC1","gene","PANCREAS"
2,"MPND","gene","PANCREAS"
2,"MRFAP1","gene","PANCREAS"
2,"MRPL15","gene","PANCREAS"
2,"MRPS12","gene","PANCREAS"
2,"MRPS16","gene","PANCREAS"
2,"MYB","gene","PANCREAS"
1,"MYC","gene","PANCREAS"
2,"MYO9A","gene","PANCREAS"
2,"MZF1","gene","PANCREAS"
2,"NAA30","gene","PANCREAS"
2,"NAALADL2","gene","PANCREAS"
2,"NAP1L2","gene","PANCREAS"
2,"NBR1","gene","PANCREAS"
2,"NCOA5","gene","PANCREAS"
1,"ND6","gene","PANCREAS"
2,"NDFIP2","gene","PANCREAS"
2,"NDUFAB1","gene","PANCREAS"
2,"NDUFS5","gene","PANCREAS"
2,"NEURL4","gene","PANCREAS"
2,"NME1","gene","PANCREAS"
2,"NOL6","gene","PANCREAS"
2,"NRAP","gene","PANCREAS"
2,"NSUN5","gene","PANCREAS"
2,"NSUN6","gene","PANCREAS"
2,"NUDT9","gene","PANCREAS"
2,"PAF1","gene","PANCREAS"
2,"PARG","gene","PANCREAS"
2,"PARP1","gene","PANCREAS"
2,"PBRM1","gene","PANCREAS"
2,"PCNX4","gene","PANCREAS"
2,"PDE4D","gene","PANCREAS"
2,"PDPR","gene","PANCREAS"
2,"PDSS2","gene","PANCREAS"
2,"PHAF1","gene","PANCREAS"
2,"PHF6","gene","PANCREAS"
2,"PHF8","gene","PANCREAS"
2,"PHKB","gene","PANCREAS"
2,"PIGK","gene","PANCREAS"
2,"PKN2","gene","PANCREAS"
2,"PPP5C","gene","PANCREAS"
2,"PSMB6","gene","PANCREAS"
2,"PSMD8","gene","PANCREAS"
2,"RAD52","gene","PANCREAS"
2,"RALGAPA1","gene","PANCREAS"
2,"RBM33","gene","PANCREAS"
2,"RIOK2","gene","PANCREAS"
2,"RNF111","gene","PANCREAS"
2,"RNF139","gene","PANCREAS"
2,"RPS12","gene","PANCREAS"
2,"RPS16","gene","PANCREAS"
2,"RPS6KL1","gene","PANCREAS"
2,"RUNX1","gene","PANCREAS"
2,"SARS2","gene","PANCREAS"
2,"SELENOF","gene","PANCREAS"
2,"SENP8","gene","PANCREAS"
2,"SETBP1","gene","PANCREAS"
2,"SET","gene","PANCREAS"
2,"SFR1","gene","PANCREAS"
2,"SLC31A1","gene","PANCREAS"
2,"SUPT5H","gene","PANCREAS"
2,"TAF13","gene","PANCREAS"
2,"TAF1A","gene","PANCREAS"
2,"TAF5","gene","PANCREAS"
2,"TAFAZZIN","gene","PANCREAS"
2,"TBC1D23","gene","PANCREAS"
2,"TBC1D8","gene","PANCREAS"
2,"TCEA1","gene","PANCREAS"
2,"TCF4","gene","PANCREAS"
2,"TGDS","gene","PANCREAS"
2,"TIMM23","gene","PANCREAS"
2,"TMEM177","gene","PANCREAS"
2,"TMTC3","gene","PANCREAS"
2,"TOMM7","gene","PANCREAS"
2,"TRAPPC5","gene","PANCREAS"
2,"TREX1","gene","PANCREAS"
2,"TSEN2","gene","PANCREAS"
2,"TTC23","gene","PANCREAS"
2,"TTI2","gene","PANCREAS"
2,"TUBE1","gene","PANCREAS"
2,"TXNL1","gene","PANCREAS"
2,"UBR1","gene","PANCREAS"
2,"USP31","gene","PANCREAS"
2,"USP48","gene","PANCREAS"
2,"UTP14A","gene","PANCREAS"
2,"UTP25","gene","PANCREAS"
2,"VAMP8","gene","PANCREAS"
2,"WDR7","gene","PANCREAS"
2,"ZC3H10","gene","PANCREAS"
2,"ZC3H15","gene","PANCREAS"
2,"ZEB1","gene","PANCREAS"
2,"ZMAT2","gene","PANCREAS"
2,"ZNF330","gene","PANCREAS"
2,"ZNHIT6","gene","PANCREAS"
2,"ZZEF1","gene","PANCREAS"
1,"APEX1","TF","PANCREAS"
2,"BCL11A","TF","PANCREAS"
2,"BRCA1","TF","PANCREAS"
2,"CEBPB","TF","PANCREAS"
1,"E4F1","TF","PANCREAS"
1,"EED","TF","PANCREAS"
1,"HAX1","TF","PANCREAS"
2,"HMGA1","TF","PANCREAS"
1,"HOXA10","TF","PANCREAS"
1,"HOXA9","TF","PANCREAS"
1,"MED1","TF","PANCREAS"
2,"MEF2C","TF","PANCREAS"
2,"MLL","TF","PANCREAS"
2,"MYB","TF","PANCREAS"
2,"MYC","TF","PANCREAS"
2,"MZF1","TF","PANCREAS"
1,"PARP1","TF","PANCREAS"
1,"PBRM1","TF","PANCREAS"
1,"PHF8","TF","PANCREAS"
2,"RUNX1","TF","PANCREAS"
1,"SETBP1","TF","PANCREAS"
1,"TAF5","TF","PANCREAS"
2,"TCF4","TF","PANCREAS"
2,"ZEB1","TF","PANCREAS"
3,"AASDH","gene","PITUITARY"
3,"ABCC10","gene","PITUITARY"
3,"ABT1","gene","PITUITARY"
3,"AFF1","gene","PITUITARY"
3,"ANAPC7","gene","PITUITARY"
3,"ANP32A","gene","PITUITARY"
3,"APEX1","gene","PITUITARY"
3,"ARL5B","gene","PITUITARY"
3,"ASB7","gene","PITUITARY"
3,"BAG5","gene","PITUITARY"
2,"BCL11A","gene","PITUITARY"
3,"BET1L","gene","PITUITARY"
2,"BMP5","gene","PITUITARY"
1,"BRCA1","gene","PITUITARY"
3,"CCDC174","gene","PITUITARY"
3,"CCDC184","gene","PITUITARY"
2,"CDK8","gene","PITUITARY"
3,"CDKN2C","gene","PITUITARY"
1,"CEBPB","gene","PITUITARY"
2,"CEP192","gene","PITUITARY"
2,"CEP290","gene","PITUITARY"
3,"CEPT1","gene","PITUITARY"
3,"CHEK1","gene","PITUITARY"
3,"CHERP","gene","PITUITARY"
3,"CIAO3","gene","PITUITARY"
3,"CLEC16A","gene","PITUITARY"
3,"CNIH2","gene","PITUITARY"
3,"CNPY1","gene","PITUITARY"
3,"COA8","gene","PITUITARY"
3,"COX4I1","gene","PITUITARY"
3,"CRLS1","gene","PITUITARY"
2,"CTNNBL1","gene","PITUITARY"
3,"CWF19L2","gene","PITUITARY"
3,"CYB5D2","gene","PITUITARY"
3,"CZIB","gene","PITUITARY"
3,"DCAF8","gene","PITUITARY"
3,"DDI2","gene","PITUITARY"
3,"DGCR6","gene","PITUITARY"
3,"DLAT","gene","PITUITARY"
3,"DNAI7","gene","PITUITARY"
3,"DNAJC19","gene","PITUITARY"
1,"DNTT","gene","PITUITARY"
3,"DPH5","gene","PITUITARY"
3,"DPY30","gene","PITUITARY"
3,"DRAM2","gene","PITUITARY"
3,"E4F1","gene","PITUITARY"
3,"EED","gene","PITUITARY"
3,"EEF1G","gene","PITUITARY"
3,"EIF3D","gene","PITUITARY"
3,"EIF3K","gene","PITUITARY"
3,"EIF4A2","gene","PITUITARY"
3,"EIF4B","gene","PITUITARY"
3,"ELP3","gene","PITUITARY"
3,"EMC8","gene","PITUITARY"
3,"EPC2","gene","PITUITARY"
3,"EPRS1","gene","PITUITARY"
3,"ESYT1","gene","PITUITARY"
2,"ETFDH","gene","PITUITARY"
3,"ETFRF1","gene","PITUITARY"
3,"FAAP100","gene","PITUITARY"
3,"FAF1","gene","PITUITARY"
3,"FAM174B","gene","PITUITARY"
3,"FAM229B","gene","PITUITARY"
3,"FKBP15","gene","PITUITARY"
2,"FKTN","gene","PITUITARY"
1,"GGCX","gene","PITUITARY"
1,"GNL3","gene","PITUITARY"
3,"GOLGA7","gene","PITUITARY"
1,"HAP1","gene","PITUITARY"
3,"HAX1","gene","PITUITARY"
3,"HM13","gene","PITUITARY"
2,"HMGA1","gene","PITUITARY"
1,"HOXA10","gene","PITUITARY"
1,"HOXA9","gene","PITUITARY"
3,"HS2ST1","gene","PITUITARY"
2,"IFT122","gene","PITUITARY"
3,"IPO8","gene","PITUITARY"
3,"ITFG1","gene","PITUITARY"
3,"KIAA2013","gene","PITUITARY"
3,"KIFBP","gene","PITUITARY"
3,"KLC1","gene","PITUITARY"
3,"KLHDC9","gene","PITUITARY"
3,"KMT2A","gene","PITUITARY"
3,"LEO1","gene","PITUITARY"
2,"LINS1","gene","PITUITARY"
3,"LRRCC1","gene","PITUITARY"
3,"LSM4","gene","PITUITARY"
3,"MAP4K1","gene","PITUITARY"
3,"MBD4","gene","PITUITARY"
2,"MCTS1","gene","PITUITARY"
3,"ME2","gene","PITUITARY"
3,"MED1","gene","PITUITARY"
3,"MED29","gene","PITUITARY"
2,"MEF2C","gene","PITUITARY"
3,"MKS1","gene","PITUITARY"
3,"MPC1","gene","PITUITARY"
3,"MPND","gene","PITUITARY"
3,"MRFAP1","gene","PITUITARY"
3,"MRPL15","gene","PITUITARY"
3,"MRPS12","gene","PITUITARY"
3,"MRPS16","gene","PITUITARY"
1,"MYB","gene","PITUITARY"
1,"MYC","gene","PITUITARY"
3,"MYO9A","gene","PITUITARY"
3,"MZF1","gene","PITUITARY"
3,"NAA30","gene","PITUITARY"
2,"NAALADL2","gene","PITUITARY"
2,"NAP1L2","gene","PITUITARY"
3,"NBR1","gene","PITUITARY"
3,"NCOA5","gene","PITUITARY"
1,"ND6","gene","PITUITARY"
3,"NDFIP2","gene","PITUITARY"
3,"NDUFAB1","gene","PITUITARY"
3,"NDUFS5","gene","PITUITARY"
3,"NEURL4","gene","PITUITARY"
3,"NME1","gene","PITUITARY"
3,"NOL6","gene","PITUITARY"
1,"NRAP","gene","PITUITARY"
3,"NSUN5","gene","PITUITARY"
2,"NSUN6","gene","PITUITARY"
3,"NUDT9","gene","PITUITARY"
3,"PAF1","gene","PITUITARY"
3,"PARG","gene","PITUITARY"
3,"PARP1","gene","PITUITARY"
3,"PBRM1","gene","PITUITARY"
3,"PCNX4","gene","PITUITARY"
2,"PDE4D","gene","PITUITARY"
3,"PDPR","gene","PITUITARY"
3,"PDSS2","gene","PITUITARY"
3,"PHAF1","gene","PITUITARY"
3,"PHF6","gene","PITUITARY"
3,"PHF8","gene","PITUITARY"
3,"PHKB","gene","PITUITARY"
3,"PIGK","gene","PITUITARY"
3,"PKN2","gene","PITUITARY"
3,"PPP5C","gene","PITUITARY"
3,"PSMB6","gene","PITUITARY"
3,"PSMD8","gene","PITUITARY"
2,"RAD52","gene","PITUITARY"
2,"RALGAPA1","gene","PITUITARY"
3,"RBM33","gene","PITUITARY"
2,"RIOK2","gene","PITUITARY"
2,"RNF111","gene","PITUITARY"
3,"RNF139","gene","PITUITARY"
3,"RPS12","gene","PITUITARY"
3,"RPS16","gene","PITUITARY"
3,"RPS6KL1","gene","PITUITARY"
1,"RUNX1","gene","PITUITARY"
3,"SARS2","gene","PITUITARY"
3,"SELENOF","gene","PITUITARY"
2,"SENP8","gene","PITUITARY"
3,"SETBP1","gene","PITUITARY"
3,"SET","gene","PITUITARY"
3,"SFR1","gene","PITUITARY"
3,"SLC31A1","gene","PITUITARY"
3,"SUPT5H","gene","PITUITARY"
3,"TAF13","gene","PITUITARY"
3,"TAF1A","gene","PITUITARY"
3,"TAF5","gene","PITUITARY"
3,"TAFAZZIN","gene","PITUITARY"
3,"TBC1D23","gene","PITUITARY"
2,"TBC1D8","gene","PITUITARY"
3,"TCEA1","gene","PITUITARY"
2,"TCF4","gene","PITUITARY"
3,"TGDS","gene","PITUITARY"
3,"TIMM23","gene","PITUITARY"
3,"TMEM177","gene","PITUITARY"
2,"TMTC3","gene","PITUITARY"
2,"TOMM7","gene","PITUITARY"
3,"TRAPPC5","gene","PITUITARY"
3,"TREX1","gene","PITUITARY"
3,"TSEN2","gene","PITUITARY"
2,"TTC23","gene","PITUITARY"
3,"TTI2","gene","PITUITARY"
3,"TUBE1","gene","PITUITARY"
3,"TXNL1","gene","PITUITARY"
3,"UBR1","gene","PITUITARY"
2,"USP31","gene","PITUITARY"
2,"USP48","gene","PITUITARY"
3,"UTP14A","gene","PITUITARY"
3,"UTP25","gene","PITUITARY"
3,"VAMP8","gene","PITUITARY"
3,"WDR7","gene","PITUITARY"
3,"ZC3H10","gene","PITUITARY"
3,"ZC3H15","gene","PITUITARY"
2,"ZEB1","gene","PITUITARY"
3,"ZMAT2","gene","PITUITARY"
3,"ZNF330","gene","PITUITARY"
3,"ZNHIT6","gene","PITUITARY"
3,"ZZEF1","gene","PITUITARY"
1,"APEX1","TF","PITUITARY"
3,"BCL11A","TF","PITUITARY"
3,"BRCA1","TF","PITUITARY"
2,"CEBPB","TF","PITUITARY"
3,"E4F1","TF","PITUITARY"
1,"EED","TF","PITUITARY"
1,"HAX1","TF","PITUITARY"
2,"HMGA1","TF","PITUITARY"
1,"HOXA10","TF","PITUITARY"
2,"HOXA9","TF","PITUITARY"
1,"MED1","TF","PITUITARY"
2,"MEF2C","TF","PITUITARY"
3,"MLL","TF","PITUITARY"
3,"MYB","TF","PITUITARY"
3,"MYC","TF","PITUITARY"
3,"MZF1","TF","PITUITARY"
1,"PARP1","TF","PITUITARY"
1,"PBRM1","TF","PITUITARY"
1,"PHF8","TF","PITUITARY"
2,"RUNX1","TF","PITUITARY"
1,"SETBP1","TF","PITUITARY"
1,"TAF5","TF","PITUITARY"
3,"TCF4","TF","PITUITARY"
3,"ZEB1","TF","PITUITARY"
3,"AASDH","gene","PROSTATE"
3,"ABCC10","gene","PROSTATE"
3,"ABT1","gene","PROSTATE"
3,"AFF1","gene","PROSTATE"
3,"ANAPC7","gene","PROSTATE"
3,"ANP32A","gene","PROSTATE"
3,"APEX1","gene","PROSTATE"
3,"ARL5B","gene","PROSTATE"
3,"ASB7","gene","PROSTATE"
3,"BAG5","gene","PROSTATE"
2,"BCL11A","gene","PROSTATE"
3,"BET1L","gene","PROSTATE"
1,"BMP5","gene","PROSTATE"
1,"BRCA1","gene","PROSTATE"
3,"CCDC174","gene","PROSTATE"
3,"CCDC184","gene","PROSTATE"
2,"CDK8","gene","PROSTATE"
3,"CDKN2C","gene","PROSTATE"
3,"CEBPB","gene","PROSTATE"
2,"CEP192","gene","PROSTATE"
3,"CEP290","gene","PROSTATE"
3,"CEPT1","gene","PROSTATE"
3,"CHEK1","gene","PROSTATE"
3,"CHERP","gene","PROSTATE"
1,"CIAO3","gene","PROSTATE"
3,"CLEC16A","gene","PROSTATE"
3,"CNIH2","gene","PROSTATE"
1,"CNPY1","gene","PROSTATE"
3,"COA8","gene","PROSTATE"
3,"COX4I1","gene","PROSTATE"
3,"CRLS1","gene","PROSTATE"
2,"CTNNBL1","gene","PROSTATE"
3,"CWF19L2","gene","PROSTATE"
3,"CYB5D2","gene","PROSTATE"
3,"CZIB","gene","PROSTATE"
3,"DCAF8","gene","PROSTATE"
3,"DDI2","gene","PROSTATE"
3,"DGCR6","gene","PROSTATE"
3,"DLAT","gene","PROSTATE"
1,"DNAI7","gene","PROSTATE"
3,"DNAJC19","gene","PROSTATE"
1,"DNTT","gene","PROSTATE"
3,"DPH5","gene","PROSTATE"
3,"DPY30","gene","PROSTATE"
3,"DRAM2","gene","PROSTATE"
3,"E4F1","gene","PROSTATE"
3,"EED","gene","PROSTATE"
3,"EEF1G","gene","PROSTATE"
3,"EIF3D","gene","PROSTATE"
3,"EIF3K","gene","PROSTATE"
3,"EIF4A2","gene","PROSTATE"
3,"EIF4B","gene","PROSTATE"
3,"ELP3","gene","PROSTATE"
3,"EMC8","gene","PROSTATE"
3,"EPC2","gene","PROSTATE"
3,"EPRS1","gene","PROSTATE"
3,"ESYT1","gene","PROSTATE"
3,"ETFDH","gene","PROSTATE"
3,"ETFRF1","gene","PROSTATE"
3,"FAAP100","gene","PROSTATE"
3,"FAF1","gene","PROSTATE"
1,"FAM174B","gene","PROSTATE"
3,"FAM229B","gene","PROSTATE"
3,"FKBP15","gene","PROSTATE"
2,"FKTN","gene","PROSTATE"
3,"GGCX","gene","PROSTATE"
1,"GNL3","gene","PROSTATE"
3,"GOLGA7","gene","PROSTATE"
3,"HAP1","gene","PROSTATE"
3,"HAX1","gene","PROSTATE"
3,"HM13","gene","PROSTATE"
3,"HMGA1","gene","PROSTATE"
3,"HOXA10","gene","PROSTATE"
1,"HOXA9","gene","PROSTATE"
3,"HS2ST1","gene","PROSTATE"
3,"IFT122","gene","PROSTATE"
2,"IPO8","gene","PROSTATE"
3,"ITFG1","gene","PROSTATE"
3,"KIAA2013","gene","PROSTATE"
3,"KIFBP","gene","PROSTATE"
3,"KLC1","gene","PROSTATE"
3,"KLHDC9","gene","PROSTATE"
3,"KMT2A","gene","PROSTATE"
3,"LEO1","gene","PROSTATE"
3,"LINS1","gene","PROSTATE"
3,"LRRCC1","gene","PROSTATE"
3,"LSM4","gene","PROSTATE"
3,"MAP4K1","gene","PROSTATE"
3,"MBD4","gene","PROSTATE"
3,"MCTS1","gene","PROSTATE"
3,"ME2","gene","PROSTATE"
3,"MED1","gene","PROSTATE"
3,"MED29","gene","PROSTATE"
2,"MEF2C","gene","PROSTATE"
3,"MKS1","gene","PROSTATE"
3,"MPC1","gene","PROSTATE"
3,"MPND","gene","PROSTATE"
3,"MRFAP1","gene","PROSTATE"
3,"MRPL15","gene","PROSTATE"
3,"MRPS12","gene","PROSTATE"
3,"MRPS16","gene","PROSTATE"
3,"MYB","gene","PROSTATE"
1,"MYC","gene","PROSTATE"
3,"MYO9A","gene","PROSTATE"
3,"MZF1","gene","PROSTATE"
3,"NAA30","gene","PROSTATE"
2,"NAALADL2","gene","PROSTATE"
2,"NAP1L2","gene","PROSTATE"
3,"NBR1","gene","PROSTATE"
3,"NCOA5","gene","PROSTATE"
1,"ND6","gene","PROSTATE"
3,"NDFIP2","gene","PROSTATE"
3,"NDUFAB1","gene","PROSTATE"
3,"NDUFS5","gene","PROSTATE"
3,"NEURL4","gene","PROSTATE"
3,"NME1","gene","PROSTATE"
3,"NOL6","gene","PROSTATE"
1,"NRAP","gene","PROSTATE"
3,"NSUN5","gene","PROSTATE"
2,"NSUN6","gene","PROSTATE"
3,"NUDT9","gene","PROSTATE"
3,"PAF1","gene","PROSTATE"
3,"PARG","gene","PROSTATE"
3,"PARP1","gene","PROSTATE"
3,"PBRM1","gene","PROSTATE"
3,"PCNX4","gene","PROSTATE"
2,"PDE4D","gene","PROSTATE"
3,"PDPR","gene","PROSTATE"
3,"PDSS2","gene","PROSTATE"
3,"PHAF1","gene","PROSTATE"
3,"PHF6","gene","PROSTATE"
3,"PHF8","gene","PROSTATE"
3,"PHKB","gene","PROSTATE"
3,"PIGK","gene","PROSTATE"
3,"PKN2","gene","PROSTATE"
3,"PPP5C","gene","PROSTATE"
3,"PSMB6","gene","PROSTATE"
3,"PSMD8","gene","PROSTATE"
3,"RAD52","gene","PROSTATE"
3,"RALGAPA1","gene","PROSTATE"
3,"RBM33","gene","PROSTATE"
2,"RIOK2","gene","PROSTATE"
2,"RNF111","gene","PROSTATE"
3,"RNF139","gene","PROSTATE"
3,"RPS12","gene","PROSTATE"
3,"RPS16","gene","PROSTATE"
3,"RPS6KL1","gene","PROSTATE"
2,"RUNX1","gene","PROSTATE"
3,"SARS2","gene","PROSTATE"
3,"SELENOF","gene","PROSTATE"
3,"SENP8","gene","PROSTATE"
3,"SETBP1","gene","PROSTATE"
3,"SET","gene","PROSTATE"
3,"SFR1","gene","PROSTATE"
3,"SLC31A1","gene","PROSTATE"
3,"SUPT5H","gene","PROSTATE"
3,"TAF13","gene","PROSTATE"
3,"TAF1A","gene","PROSTATE"
3,"TAF5","gene","PROSTATE"
3,"TAFAZZIN","gene","PROSTATE"
3,"TBC1D23","gene","PROSTATE"
2,"TBC1D8","gene","PROSTATE"
3,"TCEA1","gene","PROSTATE"
2,"TCF4","gene","PROSTATE"
3,"TGDS","gene","PROSTATE"
3,"TIMM23","gene","PROSTATE"
3,"TMEM177","gene","PROSTATE"
3,"TMTC3","gene","PROSTATE"
1,"TOMM7","gene","PROSTATE"
3,"TRAPPC5","gene","PROSTATE"
3,"TREX1","gene","PROSTATE"
3,"TSEN2","gene","PROSTATE"
2,"TTC23","gene","PROSTATE"
3,"TTI2","gene","PROSTATE"
3,"TUBE1","gene","PROSTATE"
3,"TXNL1","gene","PROSTATE"
3,"UBR1","gene","PROSTATE"
3,"USP31","gene","PROSTATE"
3,"USP48","gene","PROSTATE"
3,"UTP14A","gene","PROSTATE"
3,"UTP25","gene","PROSTATE"
3,"VAMP8","gene","PROSTATE"
3,"WDR7","gene","PROSTATE"
3,"ZC3H10","gene","PROSTATE"
3,"ZC3H15","gene","PROSTATE"
2,"ZEB1","gene","PROSTATE"
3,"ZMAT2","gene","PROSTATE"
3,"ZNF330","gene","PROSTATE"
3,"ZNHIT6","gene","PROSTATE"
3,"ZZEF1","gene","PROSTATE"
1,"APEX1","TF","PROSTATE"
3,"BCL11A","TF","PROSTATE"
3,"BRCA1","TF","PROSTATE"
2,"CEBPB","TF","PROSTATE"
3,"E4F1","TF","PROSTATE"
1,"EED","TF","PROSTATE"
1,"HAX1","TF","PROSTATE"
2,"HMGA1","TF","PROSTATE"
1,"HOXA10","TF","PROSTATE"
1,"HOXA9","TF","PROSTATE"
1,"MED1","TF","PROSTATE"
2,"MEF2C","TF","PROSTATE"
3,"MLL","TF","PROSTATE"
3,"MYB","TF","PROSTATE"
3,"MYC","TF","PROSTATE"
3,"MZF1","TF","PROSTATE"
1,"PARP1","TF","PROSTATE"
1,"PBRM1","TF","PROSTATE"
1,"PHF8","TF","PROSTATE"
2,"RUNX1","TF","PROSTATE"
1,"SETBP1","TF","PROSTATE"
1,"TAF5","TF","PROSTATE"
3,"TCF4","TF","PROSTATE"
3,"ZEB1","TF","PROSTATE"
2,"AASDH","gene","SALIVARY_GLAND"
2,"ABCC10","gene","SALIVARY_GLAND"
2,"ABT1","gene","SALIVARY_GLAND"
2,"AFF1","gene","SALIVARY_GLAND"
2,"ANAPC7","gene","SALIVARY_GLAND"
2,"ANP32A","gene","SALIVARY_GLAND"
2,"APEX1","gene","SALIVARY_GLAND"
2,"ARL5B","gene","SALIVARY_GLAND"
2,"ASB7","gene","SALIVARY_GLAND"
2,"BAG5","gene","SALIVARY_GLAND"
1,"BCL11A","gene","SALIVARY_GLAND"
2,"BET1L","gene","SALIVARY_GLAND"
3,"BMP5","gene","SALIVARY_GLAND"
1,"BRCA1","gene","SALIVARY_GLAND"
2,"CCDC174","gene","SALIVARY_GLAND"
2,"CCDC184","gene","SALIVARY_GLAND"
3,"CDK8","gene","SALIVARY_GLAND"
2,"CDKN2C","gene","SALIVARY_GLAND"
2,"CEBPB","gene","SALIVARY_GLAND"
3,"CEP192","gene","SALIVARY_GLAND"
2,"CEP290","gene","SALIVARY_GLAND"
2,"CEPT1","gene","SALIVARY_GLAND"
2,"CHEK1","gene","SALIVARY_GLAND"
2,"CHERP","gene","SALIVARY_GLAND"
2,"CIAO3","gene","SALIVARY_GLAND"
2,"CLEC16A","gene","SALIVARY_GLAND"
2,"CNIH2","gene","SALIVARY_GLAND"
1,"CNPY1","gene","SALIVARY_GLAND"
2,"COA8","gene","SALIVARY_GLAND"
2,"COX4I1","gene","SALIVARY_GLAND"
2,"CRLS1","gene","SALIVARY_GLAND"
2,"CTNNBL1","gene","SALIVARY_GLAND"
