"","ADIPOSE_TISSUE","ADRENAL_GLAND","BLADDER","BLOOD","BLOOD_VESSEL","BONE_MARROW","BRAIN","BREAST","CERVIX_UTERI","COLON","ESOPHAGUS","FALLOPIAN_TUBE","HEART","KIDNEY","LIVER","LUNG","MUSCLE","NERVE","OVARY","PANCREAS","PITUITARY","PROSTATE","SALIVARY_GLAND","SKIN","SMALL_INTESTINE","SPLEEN","STOMACH","TESTIS","THYROID","UTERUS","VAGINA"
"BRD4",-0.0190622707633698,-0.0555721849011193,0.146124387774142,-0.16532820436939,0.317665324794134,-0.0958679410314366,0.0105856475834963,0.0880259299158369,0.188821315110953,0.146911255975595,0.164485167440063,0.195991862785671,-0.057450146042267,0.017468829352301,-0.287260473969225,0.100725180990078,-0.0857756283837209,-0.0180745184998791,0.169313525313587,-0.0765121314874116,0.552634013605086,0.142649717903606,-0.0318222245478493,-1.41879109101977,0.211245330580631,0.49372302392743,0.0565013115711642,-0.075416505987825,0.065044282331294,0.30480897539445,-0.014423297991771
"BTG2",-0.0712442960794041,-0.0861559693007332,-0.115260606896278,-0.0537839918574684,-0.263698186984845,0.257417420702159,-0.0766686404489849,-0.0650437783341008,-0.150318084786026,-0.165132865092873,-0.248188269150169,0.0172979299624244,-0.222493174949949,-0.0822728279828938,-0.0273228095519729,-0.0134211665527432,-0.305115366654325,-0.272369070713134,0.00924865927612315,0.419155278814469,2.37081907367992,-0.904751028734717,0.362164722936528,-0.122467120915092,-0.0458141060697244,-0.211536589274578,-0.0324087488574579,0.406925956231517,-0.409349191333251,-0.154339585326574,-0.2219547944705
"CAMTA1",-0.0499608903086422,-0.00553393027545898,-0.0780152864147987,-0.064057561289981,0.0773647427218685,-0.354653270888505,-0.120638346191783,-0.0184802185192492,-0.0800909205766541,-0.11329307451003,-0.0841713543621708,-0.0568155986741799,1.34633347978403,-0.065038368748165,-0.102359345820698,-0.0828475764071478,-0.536501309603762,0.0495652434654472,-0.185230094912894,0.101701840175488,0.442715117827624,-0.157127631090661,0.0334431139999372,-0.190211877945894,-0.0494410387564032,-0.0709437552574201,0.0151412760676653,0.145488328040856,-0.0571592829903174,-0.0336138132135172,-0.197086109802922
"CDX1",-0.365021193312851,-0.0544540091401969,-0.20196787806759,0.176609405394303,-0.266683822506845,-0.366617793836573,-0.0322970464890524,-0.308498241972402,-0.2492224904543,-0.0743472559439802,0.0304990359857495,-0.190503047254658,-0.0816327946260706,-0.082830408866797,-0.36909327999189,-0.0124874685779699,0.10748392430305,-0.302690388746055,-0.263597551010797,0.0595670568224543,-0.673838496862822,-0.0398823496437861,0.0862753067809633,-0.337774512032422,-0.0275029039963053,0.0796604031029077,0.0578001642439013,0.142699611746676,-0.360023844027577,-0.247646452545031,0.0572925506116555
"CDX2",-0.0844701445838464,-0.00754457650177393,-0.049037949353604,0.461167686305938,-0.180539037280212,0.125053769353582,-0.0478207092770002,-0.151228392410583,-0.271202301904597,-0.0587660912866226,-0.0709542298369796,-0.219444741642367,-0.1298418143968,-0.0285628763581001,-0.443095876101105,-0.454258566562821,-0.0495743637082747,-0.27327836240882,-0.268699831604876,-0.374294363403884,0.337782280158073,-0.0951902180589063,-0.043089546964962,-0.170966601400472,-0.181286718894258,-0.445454824261612,-0.119241878468198,-0.281989161680052,-0.0477733000879715,-0.144300787874551,-0.223107417138079
"CEBPA",0.448421935611881,-0.0561145653202496,-0.240024136080247,1.09561682729462,-0.225276825573666,0.0536576741271135,-0.0542021432434372,0.1479812093808,0.296407082926586,-0.306356438181454,0.117259560059529,0.11245147442349,-0.19365386482977,0.0402001055995874,2.01314604362692,0.228016810995178,0.555110183264945,-0.0984136437094797,0.105984878380973,-0.274173167292217,1.26069805677717,-0.232163982940669,0.107241056124796,1.00821180996688,-0.230012962270841,0.278236028109083,-0.160543638005282,-0.172109508717169,-0.10729181918266,-0.031164945342402,0.401969753383529
"CEBPB",-0.0865976768049921,-0.194110248753981,-0.192205777633498,-0.792928405028385,-0.253969469716873,-0.821645357910385,-0.151849394886968,-0.102994813671827,-0.0751083255363626,-0.255333618504218,0.144625932790383,-0.00614777529916407,-0.151151696053386,-0.12344971286382,-0.108892560378943,-0.340891399383082,-0.445674493722673,-0.257125028427362,-0.21821911750518,-0.420708554198982,1.05137892530799,-0.155935196571436,-0.0714896964046035,0.706225851593629,-0.368533909926517,-0.516525311053542,-0.0947645215720762,-0.187780915710513,0.0102875675173289,-0.343597524779197,0.672480947163469
"CEBPD",0.0706566113166927,-0.136631220079749,-0.0328070282615876,0.74287982680165,-0.244025581352989,0.46214023544757,0.0232097610025138,0.0433973713264815,-0.634547344140492,-0.20759973000662,-0.813992263708894,-0.41522559957372,-0.182061461898584,-0.122672260352795,5.87212488687243,0.623540288750209,-0.106337401065509,-0.176781421770867,-0.144756171662619,-0.000917474910193417,3.73607225398048,-0.118616257313191,-1.00255744078954,-0.218715140954758,-0.345096519424051,-1.41047490048952,-0.218256150472834,0.195954372910027,-0.340224413452714,-0.124515145133242,-1.55288142029076
"CEBPE",0.262562730115678,-0.0183195074502786,0.439709933561803,4.06447934528044,0.572964591986514,-0.633708361767491,0.0260443965498969,0.234128149254721,1.80418983564563,0.301053772476974,3.62725047126795,0.354203164170687,0.413933819771048,0.0877330975172792,2.75495223295681,0.979750925421989,0.0259575800682621,0.348009001219711,0.484756869812288,0.262336200140447,-1.35232849795552,0.285954719691265,1.42493335797446,0.073815797360513,0.1598418832853,2.34486924910584,0.101145213851596,0.252209568795892,0.15986438206606,0.503785956755589,6.50313073393195
"CEBPG",-0.449067441698605,0.0027759333282915,-0.416806682409696,-0.280524192632519,-1.31182343710417,0.294783664066962,-0.014293311701714,-0.302033183833782,-0.135561542349479,-0.195165631388502,0.477516230485053,-0.30941146519218,-0.0740195405260685,-0.07830964673856,1.91346200860248,-0.682931142584566,-0.169787555784197,-0.635628158966161,-0.0716572680129146,-0.362197317382909,1.64670519064896,-0.258461820943146,0.416545953335393,-1.10711959439101,0.0462541247545906,1.002391741181,-0.080393483942866,-0.232465823253718,-0.376689932940789,-0.550860464084809,0.984637991854016
"CEBPZ",0.0493712596604712,-0.159278509274238,-0.212428085370233,1.0379380940446,-0.216114844579335,0.0936426810735691,-0.0595599021410605,0.129306665311649,0.0634212234317901,-0.142679607802221,-0.275180692412099,-0.133614670366729,-0.23474932809987,-0.00401088252845818,-0.348705028606336,0.176770747027441,-1.3035602711742,-0.0420845751616365,-0.310822858225235,0.354382619595221,-0.980594871887043,-0.217310525811275,-0.194566489373811,0.175078221401419,0.0417982933839524,0.507885986323957,0.0383456401360741,-0.280872455317096,-0.110952164916817,-0.0744610463215604,-0.109718838242641
"CHD4",0.134889080947677,-0.0498271582609405,0.0942585495448575,4.89985363678985,0.0927633881612577,-3.17724455321408,0.047372633594882,0.0788380442987651,0.151213628275574,0.0443242644709558,0.102281900287328,0.105494536728189,0.0398253164036046,0.0508688076478907,-0.156849340806074,0.436475277776817,0.116114445970862,0.00439122084852985,0.142978174913075,-0.289602714566288,1.51913369609165,0.0476314517225499,-0.101921299685704,0.368032243121492,-0.0989655641917153,0.308789401604132,0.0176703889868658,0.27353585565735,0.110931991676565,0.166915933325235,0.207245087189959
"CIITA",0.246983047450686,0.0735827806386549,0.233050726035083,-0.619231398699794,0.490900195750034,-0.120758920224626,0.0370191829456101,0.324363592995606,0.178299262374177,0.208959169232106,0.0428609607304479,0.472923605762099,0.117782127827442,0.203771659297273,0.431467403980131,0.913088968996202,0.0634592799441066,0.500141798737665,0.163955221604047,0.402373126610166,0.72386759090116,0.145651103415487,0.283589098288954,-0.0802427521717974,0.559403267060223,1.03887509434661,0.124069431694348,0.0162761941063483,0.27629831322696,0.548963146094426,-0.004040354894731
"CLOCK",0.122112231035595,0.214527426625725,-0.0410648494117088,-0.0573476544589548,-0.15013122626611,0.143704871511958,-0.0261636512450995,0.111730944348939,-0.0337338066695919,-0.147809920809537,-0.103861226375711,-0.107529366287016,0.0417100916266762,-0.0167946395623222,-0.455861972539128,-0.094461721712797,0.177506261687588,0.197732870243027,0.15445732261553,0.0497874301740002,0.421614449980688,-0.0160192771418352,0.30353452183333,0.192198401498827,-0.089671912273586,-0.0510581838380907,-0.0730650180564893,0.24804352140596,0.0287079044974685,-0.226207862000254,-0.0181647214163235
"CREB1",-0.0707547937683945,0.294921331347077,0.0721832925145208,0.576407355348667,-4.67767160611841e-05,0.54949038459182,0.0799564110780616,-0.178426237404601,-0.240928812490283,0.0470003240350672,-0.25677572209511,0.119897270679571,-0.461564463672042,0.0237809444110641,-1.04690921137273,-0.136822777858419,-1.20261333335966,-0.26733438363924,0.166780348042302,-0.291988442419217,2.34648625867533,0.457039690852005,-0.723972510197789,0.371656698220879,-0.0334065155442811,0.059277414408717,0.0936448440084068,0.119113586019008,0.558576739149342,-0.0623909238101704,-0.246596576114983
"CREB3",-0.159164001053334,-0.0825467366398349,-0.280754581072687,0.294234351986107,-0.693150683254302,-0.246244175829671,-0.0874358134412229,-0.195238085040568,-0.288953571650301,-0.309937147237323,-0.197399376933006,-0.387929076482571,-0.0580577335314367,-0.0422335955261057,0.328423732845776,-0.509921636093014,-0.369659781862749,-0.241882878349908,-0.230431223045215,-0.0925902878113866,0.945646951541392,-0.167796497177424,-0.394298957285893,-0.266650291826649,0.0803463418104656,-0.969817924806044,-0.131492418366391,-0.0282806196949219,-0.0236075651023313,-0.416294775379953,-0.31479963126063
"CREB3L1",0.117943284224222,0.0277035815641807,0.140327555348052,-0.321255976944503,-0.290457625832672,0.100261200532054,0.236032553147985,0.0689311058394448,0.41622255811502,0.109123218625878,0.081748860325,0.188764813606653,-0.075164604572207,-0.0475947257228251,-0.76046615158976,0.269191008662156,0.267353394365547,0.0918994383233525,0.111450747575513,0.0314114587212058,-0.200387448259936,0.0012748815541185,0.00109048283489344,0.361934796375685,0.10085144940568,0.472581782819956,-0.0627162465823283,0.145347151317993,0.0686946427805333,0.168363444568218,0.200409834025402
"CREB3L3",0.0998298728346323,-0.129521955238777,0.0937951801942853,0.485534389430209,0.254249798109042,0.200677184665791,0.0284968119087758,0.103810494417157,0.0950116814043482,0.1203870486287,0.0292806879329764,0.0301870389618537,0.00288235701715724,-0.0758886359873665,1.5053139697161,0.313140276472638,0.056622108478213,0.340640251264183,-0.0349936315600709,0.202267285749751,-1.65762867343748,0.119932515800108,-0.176298921292312,0.03429945132267,-0.0628132080511504,-0.0954358774972239,0.00531622491584897,0.185355726368135,-0.0108864494639745,0.242819160039533,-0.202488010322088
"CREB5",-0.0162528034675958,-0.00231508769428727,-0.12682801934027,0.036515626258203,-0.146587292855424,-0.16898195734422,-0.0359687774046065,0.00284546148578551,-0.140230474520361,-0.157359853459295,-0.19503479922153,-0.0152123408313857,-0.0935798720975607,0.00461716412253828,0.150290547339003,-0.0155865922300744,0.0677389425703837,-0.185043580030674,-0.137623528967168,-0.0123920383400554,1.67790236019129,-0.06138758167008,-0.0492422749345172,-0.508577171978031,-0.113081437724891,-0.104750692332104,-0.0829588433126768,-0.0624429921439457,-0.0473413244512961,-0.0960455773317208,-0.139870684349597
"CREBBP",-0.403529210904685,-0.138344774057999,-0.0593839429830691,0.559108063119803,0.290373598990973,0.0104378991026881,-0.0375565026292287,-0.316636437923971,-0.0647808487332065,-0.0689004391788374,0.115956065465287,0.0688573663379791,0.151017278579906,-0.0861614714008413,-0.288914255296775,0.136780629082578,0.598082449601951,-0.0982867848475906,-0.209783369932166,-0.105103172249429,1.08565736153113,-0.0384563944175425,-0.077347339300859,-0.135503382672619,-0.0782037071224201,-0.0769075334943293,-0.0290315815331784,-0.650631077190785,-0.159397330982299,0.0983837561646869,0.109648028321888
"CREBZF",-0.373430255838954,-0.271662385468493,-0.387710370669064,-0.791228192664507,-0.793482738996205,0.0493150663520054,-0.0527150604717901,-0.292570038134914,-0.429730111876412,-0.378692563399873,-0.333567129556468,-0.55578832788214,-0.0362579523281,-0.178587217922783,-0.0404635293809013,-0.629020689286772,-0.243028736256372,-0.543735654185885,-0.42828566592611,-0.734043115702247,0.372930033319009,-0.28516944971672,-0.109699093754236,-0.121973133114701,-0.336303534513897,-0.537730885941384,-0.289553777873218,0.0794494992186927,-0.441770638523956,-0.420934209157842,-0.551430758546673
"CREM",-0.137091936701272,0.0547915101214909,-0.286706927096541,0.93914909707718,-0.62684151337414,-0.364239718518917,-0.0355078686824983,-0.15692281401536,-0.329313428031296,-0.226805706276154,-0.294775570886576,-0.567709708914754,-0.139761480553733,-0.0218796633155718,-0.278425477622453,-0.445677331030273,-0.630203248840534,-0.452563684971958,-0.382278527576319,0.1234990210725,1.31062037541284,-0.205809165380658,0.207691179059461,-0.931327896194056,-0.0212060422899738,0.438467450894671,-0.0885373478000839,0.347211534753705,0.129774837605707,-0.559350401639468,-0.564290753020733
"CRX",0.045574849138748,-0.0162091813851435,0.141444883330966,-0.325033093470578,0.274385550311597,0.369308573176669,-0.0558019833442818,0.0314890385856066,0.0487001774656001,0.0978964104655559,-0.052636429100087,0.0181016696001954,-0.000614549616660286,-0.0401422250297663,-0.00329371472298293,0.138358609533793,0.125281511645446,0.0521905434172255,0.110000706197257,-0.0712648941962344,-0.230458921785174,-0.0157595374051623,-0.218800201546857,0.146659864654392,-0.0668991109731563,-0.0354484065801682,0.0641628981770063,-0.168729257655686,-0.0263775804416039,0.144015391665027,-0.123213915651757
"CTBP1",-0.0160604873477801,0.0348109500464125,-0.0921591413268892,-0.0701299961731823,0.124143093955733,0.765482464998013,-0.0390445936441095,0.00465993276639667,-0.0943729574758089,-0.105559572564288,-0.0414414894198973,-0.128143621214616,-0.155728623050783,0.0136026063017374,-0.16933951069921,0.312085686533798,-0.566927310296828,-0.239334496049373,-0.165179157466097,0.144885888474949,0.353146771588997,-0.0157798820301971,-0.0182626441440431,-0.357284983672987,-0.0326645236888944,0.0853340164471149,0.0580919689742408,-0.286011026432296,0.0667856289823888,-0.08493260024603,-0.0622842951371486
"CTBP2",-0.0357370652614305,-0.147628219610143,-0.129650915110646,-2.07285817512661,-0.281728493903474,-0.954724960701231,-0.0787437377567377,-0.135641901660683,-0.436962691163091,-0.14041779609458,-0.356387476277267,-0.265643291780005,0.02705184696444,-0.050668884913959,0.207061781358792,-0.352778849647246,-0.348480632224179,-0.184967326535595,-0.394312216787327,-0.256022755843535,-1.47596074025228,-0.052264627375815,-0.417949165643027,-0.115243200423514,-0.129826249777952,-0.671779524690561,-0.144664275897232,0.266301015755179,-0.17291269725384,-0.245303556237435,-0.621564578031999
"CTCF",-0.0785902880307381,-0.0568834624130573,-0.0851970756568653,5.2908400961939,-0.37420390928154,-0.248738495399531,-0.06583529702464,-0.14313274907932,-0.300028760523012,-0.0782730998956521,0.0541422253307231,-0.0580139589956394,0.223418655787738,-0.00591633174190663,0.0736158959790607,0.195242692335903,0.318069300963887,0.432375872775359,-0.227474097929168,0.0942368611745036,-1.52275644327615,-0.0937063348774908,1.0374593069786,-0.194232621949641,-0.131355303708479,0.344793971406404,-0.113859680546025,-0.0749266369554185,0.0057128989547893,-0.223749887413658,-0.0993560798971785
"CTCFL",0.0432315436060156,-0.0256108139172851,-0.0646307349363677,0.0502237569426573,0.0096611188049866,-0.106820095199206,-0.0272780639183603,0.0391590989473784,-0.165427997102989,-0.0271393859027209,-0.241131476627293,0.1143185608818,-0.138330072906669,-0.0176758038178562,0.0383960353032774,-0.0276100230960247,-0.556550840623928,-0.212164424157565,0.0267731239253069,0.12123180704183,-0.415379768669281,-0.0291650079836197,-0.283125968485795,-0.00359360852652942,0.00647015684691799,0.0644585010261482,0.0567869786440769,-0.151694736567274,-0.0559018545047336,-0.0298599478813406,-0.433419208978975
"CTNNB1",0.452368915337854,-0.0134942669544164,0.154200082070367,-0.185606929791044,0.338901118720006,0.278699039741527,-0.0376252767631932,0.499910507844177,0.523889203524078,0.0579595409906472,0.210598427479871,0.278920347124564,-0.32363253411013,0.0189218698317219,1.10838660631558,0.396505954313716,-0.531044162891241,1.50269593769103,0.515574146621392,-0.0135675142216319,0.322837265164247,0.374194919714149,1.11932391851298,1.19450468034111,0.735249631530932,-0.0904036486564947,0.0339964114539708,0.245181949633592,0.143067438930139,0.260235023509511,0.438094291996243
"CUX1",0.130739365685174,0.0197457336004966,0.205681122354885,2.21591723756109,0.464465515107666,-1.13923586709327,0.0611081180801566,0.0342817543729014,0.312802254178607,0.119396202491426,-0.075996624875225,0.199950037118103,0.00503995421913131,0.0776488786765372,0.351171807175472,0.386897668330933,-0.0545964612136258,0.311226459538908,0.468502719176931,-0.235198798183009,1.04397353526988,0.0840768475176583,-0.0298813735749402,-0.0393008724833001,0.0271657059551126,-0.106282809881713,0.028870676761421,0.261008240959892,0.189419035004224,0.295551021440863,-0.38689852578811
